timestamp_s,step_index,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,vibration_magnitude,lift_joint_position,lift_force_z,pseudo_pressure_pa,drive_joint_velocity,drive_joint_effort,lift_joint_velocity,roller_fl_velocity,roller_fr_velocity,roller_bl_velocity,roller_br_velocity,power_dissipated_w,temperature_c,fault_label
304.2,18252,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0321,bearing_wear
304.216667,18253,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.233333,18254,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.25,18255,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.266667,18256,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,,0.0,25.032,bearing_wear
304.283333,18257,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.3,18258,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.316667,18259,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.333333,18260,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.35,18261,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.366667,18262,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.383333,18263,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.4,18264,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.032,bearing_wear
304.416667,18265,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.433333,18266,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.45,18267,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.466667,18268,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.483333,18269,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.5,18270,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.516667,18271,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.533333,18272,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.55,18273,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.566667,18274,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.583333,18275,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.6,18276,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0319,bearing_wear
304.616667,18277,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.633333,18278,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.65,18279,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.666667,18280,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.683333,18281,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.7,18282,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.716667,18283,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.733333,18284,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.75,18285,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.766667,18286,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0318,bearing_wear
304.783333,18287,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.8,18288,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.816667,18289,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.833333,18290,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.85,18291,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.866667,18292,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.883333,18293,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.9,18294,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.916667,18295,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.933333,18296,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.95,18297,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0317,bearing_wear
304.966667,18298,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,,0.017779,0.017592,0.0,25.0317,bearing_wear
304.983333,18299,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,bearing_wear
305.0,18300,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,nominal
305.016667,18301,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,nominal
305.033333,18302,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,nominal
305.05,18303,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,nominal
305.066667,18304,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,nominal
305.083333,18305,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,nominal
305.1,18306,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,nominal
305.116667,18307,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,nominal
305.133333,18308,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,,0.0,25.0315,nominal
305.15,18309,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0316,nominal
305.166667,18310,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.183333,18311,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.2,18312,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.216667,18313,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.233333,18314,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.25,18315,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.266667,18316,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.283333,18317,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.3,18318,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.316667,18319,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.333333,18320,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.35,18321,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.366667,18322,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0315,nominal
305.383333,18323,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.4,18324,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.416667,18325,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.433333,18326,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.45,18327,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.466667,18328,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.483333,18329,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.5,18330,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.516667,18331,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0314,nominal
305.533333,18332,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.55,18333,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.566667,18334,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.583333,18335,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.6,18336,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,,0.0,25.0313,nominal
305.616667,18337,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.633333,18338,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.65,18339,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.666667,18340,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.683333,18341,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.7,18342,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0313,nominal
305.716667,18343,-9.77252,3e-05,0.788447,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.733333,18344,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.75,18345,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.766667,18346,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.783333,18347,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.8,18348,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.816667,18349,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.833333,18350,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.85,18351,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.866667,18352,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.883333,18353,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5471,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.9,18354,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.916667,18355,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
305.933333,18356,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0312,nominal
305.95,18357,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
305.966667,18358,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
305.983333,18359,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
306.0,18360,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
306.016667,18361,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
306.033333,18362,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
306.05,18363,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
306.066667,18364,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
306.083333,18365,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
306.1,18366,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.031,nominal
306.116667,18367,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0311,nominal
306.133333,18368,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.031,nominal
306.15,18369,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.031,nominal
306.166667,18370,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.031,nominal
306.183333,18371,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.019302,0.0,25.031,nominal
306.2,18372,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.031,nominal
306.216667,18373,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.031,nominal
306.233333,18374,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.031,nominal
306.25,18375,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.031,nominal
306.266667,18376,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.031,nominal
